"campaign","observer","site","transect","species","intercept_cm","genus"
2016,"md","Lagoon 1",4,"Pavona venosa",10,"Pavona"
2016,"md","Lagoon 1",5,"Porites rus",10,"Porites"
2016,"md","Lagoon 1",5,"Porites rus",20,"Porites"
2016,"md","Lagoon 1",5,"Porites rus",10,"Porites"
2016,"md","Lagoon 1",5,"Porites rus",10,"Porites"
2016,"md","Lagoon 1",5,"Porites cylindrica",30,"Porites"
2016,"md","Lagoon 1",5,"Porites cylindrica",5,"Porites"
2016,"md","Lagoon 1",5,"Porites cylindrica",10,"Porites"
2016,"md","Lagoon 1",5,"Porites sp.",10,"Porites"
2016,"md","Lagoon 1",5,"Porites sp.",10,"Porites"
2016,"md","Lagoon 1",5,"Psammocora sp.",30,"Psammocora"
2016,"md","Lagoon 1",5,"Fungia sp.",10,"Fungia"
2016,"md","Lagoon 1",6,"Lobophyllia recta",40,"Lobophyllia"
2016,"md","Lagoon 1",6,"Dipsastraea pallida",20,"Dipsastraea"
2016,"md","Lagoon 1",6,"Goniastrea retiformis",20,"Goniastrea"
2016,"md","Lagoon 1",6,"Porites sp.",20,"Porites"
2016,"md","Lagoon 1",6,"Porites sp.",50,"Porites"
2016,"md","Lagoon 1",6,"Porites sp.",10,"Porites"
2016,"md","Lagoon 1",6,"Porites sp.",30,"Porites"
2016,"jsm","Lagoon 2",1,"Pocillopora damicornis",10,"Pocillopora"
2016,"jsm","Lagoon 2",1,"Dipsastraea pallida",10,"Dipsastraea"
2016,"jsm","Lagoon 2",1,"soft",15,"soft"
2016,"jsm","Lagoon 2",1,"soft",5,"soft"
2016,"jsm","Lagoon 2",1,"soft",5,"soft"
2016,"jsm","Lagoon 2",1,"soft",10,"soft"
2016,"jsm","Lagoon 2",2,"Pocillopora damicornis",15,"Pocillopora"
2016,"jsm","Lagoon 2",2,"Pocillopora damicornis",10,"Pocillopora"
2016,"jsm","Lagoon 2",2,"Pocillopora damicornis",10,"Pocillopora"
2016,"jsm","Lagoon 2",2,"Pocillopora damicornis",10,"Pocillopora"
2016,"jsm","Lagoon 2",2,"Porites sp.",50,"Porites"
2016,"jsm","Lagoon 2",3,"Pocillopora damicornis",15,"Pocillopora"
2016,"jsm","Lagoon 2",3,"Pocillopora damicornis",15,"Pocillopora"
2016,"jsm","Lagoon 2",3,"Porites sp.",5,"Porites"
2016,"jsm","Lagoon 2",3,"soft",5,"soft"
2016,"md","Lagoon 2",4,"Platygyra pini",15,"Platygyra"
2016,"md","Lagoon 2",4,"Porites sp.",20,"Porites"
2016,"md","Lagoon 2",4,"Porites sp.",15,"Porites"
2016,"md","Lagoon 2",4,"soft",10,"soft"
2016,"md","Lagoon 2",4,"soft",20,"soft"
2016,"md","Lagoon 2",4,"soft",40,"soft"
2016,"md","Lagoon 2",5,"Platygyra daedalea",5,"Platygyra"
2016,"md","Lagoon 2",5,"Porites sp.",5,"Porites"
2016,"md","Lagoon 2",5,"Porites sp.",10,"Porites"
2016,"md","Lagoon 2",5,"Porites sp.",15,"Porites"
2016,"md","Lagoon 2",5,"Porites sp.",15,"Porites"
2016,"md","Lagoon 2",5,"soft",30,"soft"
2016,"md","Lagoon 2",6,"Leptastrea inaequalis",15,"Leptastrea"
2016,"md","Lagoon 2",6,"Porites sp.",50,"Porites"
2016,"md","Lagoon 2",6,"soft",15,"soft"
2016,"md","Lagoon 2",6,"soft",10,"soft"
2016,"jsm","North Reef",7,"Montipora millepora",20,"Montipora"
2016,"jsm","North Reef",7,"Acropora robusta",5,"Acropora"
2016,"jsm","North Reef",7,"Acropora cerealis",5,"Acropora"
2016,"jsm","North Reef",7,"Coscinaraea exesa",15,"Coscinaraea"
2016,"jsm","North Reef",7,"Dipsastraea pallida",5,"Dipsastraea"
2016,"jsm","North Reef",8,"Pocillopora meandrina",10,"Pocillopora"
2016,"jsm","North Reef",8,"Porites sp.",5,"Porites"
2016,"jsm","North Reef",8,"Porites sp.",5,"Porites"
2016,"jsm","North Reef",9,"Acropora nasuta",5,"Acropora"
2016,"jsm","North Reef",9,"Pocillopora damicornis",10,"Pocillopora"
2016,"jsm","North Reef",9,"Pocillopora damicornis",5,"Pocillopora"
2016,"jsm","North Reef",9,"Pocillopora meandrina",10,"Pocillopora"
2016,"jsm","North Reef",9,"Dipsastraea truncata",5,"Dipsastraea"
2016,"jsm","North Reef",9,"Dipsastraea truncata",5,"Dipsastraea"
2016,"jsm","North Reef",9,"Cyphastrea serailia",5,"Cyphastrea"
2016,"jsm","North Reef",9,"Porites sp.",5,"Porites"
2016,"md","North Reef",10,"Pocillopora damicornis",5,"Pocillopora"
2016,"md","North Reef",10,"Pocillopora verrucosa",10,"Pocillopora"
2016,"md","North Reef",11,"Favites complanata",5,"Favites"
2016,"md","North Reef",11,"Platygyra daedalea",10,"Platygyra"
2016,"md","North Reef",11,"Favites pentagona",10,"Favites"
2016,"md","North Reef",12,"Pocillopora verrucosa",15,"Pocillopora"
2016,"md","North Reef",12,"Pocillopora verrucosa",10,"Pocillopora"
2016,"md","North Reef",12,"Pocillopora eydouxi",25,"Pocillopora"
2016,"md","North Reef",12,"Goniastrea pectinata",5,"Goniastrea"
2016,"md","North Reef",12,"Porites sp.",5,"Porites"
2016,"jsm","Mermaid Cove",1,"Coscinaraea exesa",10,"Coscinaraea"
2016,"jsm","Mermaid Cove",1,"Cyphastrea chalcidicum",10,"Cyphastrea"
2016,"jsm","Mermaid Cove",1,"Platygyra ryukyuensis",20,"Platygyra"
2016,"jsm","Mermaid Cove",1,"Goniastrea retiformis",10,"Goniastrea"
2016,"jsm","Mermaid Cove",1,"Porites sp.",15,"Porites"
2016,"jsm","Mermaid Cove",2,"Montipora crassituberculata",15,"Montipora"
2016,"jsm","Mermaid Cove",2,"Montipora crassituberculata",15,"Montipora"
2016,"jsm","Mermaid Cove",2,"Montipora crassituberculata",10,"Montipora"
2016,"jsm","Mermaid Cove",2,"Pocillopora damicornis",5,"Pocillopora"
2016,"jsm","Mermaid Cove",2,"Lobophyllia recta",10,"Lobophyllia"
2016,"jsm","Mermaid Cove",2,"soft",5,"soft"
2016,"jsm","Mermaid Cove",2,"soft",5,"soft"
2016,"jsm","Mermaid Cove",3,"Dipsastraea pallida",20,"Dipsastraea"
2016,"md","Mermaid Cove",4,"Montipora grisea",20,"Montipora"
2016,"md","Mermaid Cove",4,"Montipora grisea",30,"Montipora"
2016,"md","Mermaid Cove",4,"Montipora grisea",50,"Montipora"
2016,"md","Mermaid Cove",4,"Montipora grisea",10,"Montipora"
2016,"md","Mermaid Cove",4,"Goniastrea pectinata",20,"Goniastrea"
2016,"md","Mermaid Cove",4,"Goniastrea retiformis",5,"Goniastrea"
2016,"md","Mermaid Cove",4,"Favites abdita",10,"Favites"
2016,"md","Mermaid Cove",4,"Porites sp.",5,"Porites"
2016,"md","Mermaid Cove",4,"soft",20,"soft"
2016,"md","Mermaid Cove",5,"Montipora grisea",10,"Montipora"
2016,"md","Mermaid Cove",5,"Lobophyllia recta",5,"Lobophyllia"
2016,"md","Mermaid Cove",5,"Platygyra daedalea",5,"Platygyra"
2016,"md","Mermaid Cove",5,"Goniastrea retiformis",5,"Goniastrea"
2016,"md","Mermaid Cove",5,"Goniastrea retiformis",10,"Goniastrea"
2016,"md","Mermaid Cove",5,"Porites sp.",45,"Porites"
2016,"md","Mermaid Cove",5,"soft",5,"soft"
2016,"md","Mermaid Cove",6,"Montipora caliculata",5,"Montipora"
2016,"md","Mermaid Cove",6,"Pocillopora verrucosa",5,"Pocillopora"
2016,"md","Mermaid Cove",6,"Goniastrea retiformis",5,"Goniastrea"
2016,"jsm","Osprey",1,"soft",15,"soft"
2016,"jsm","Osprey",1,"soft",45,"soft"
2016,"jsm","Osprey",1,"soft",70,"soft"
2016,"jsm","Osprey",2,"soft",20,"soft"
2016,"jsm","Osprey",2,"soft",30,"soft"
2016,"jsm","Osprey",2,"soft",20,"soft"
2016,"jsm","Osprey",2,"soft",15,"soft"
2016,"jsm","Osprey",2,"soft",300,"soft"
2016,"jsm","Osprey",2,"Porites evermanni",20,"Porites"
2016,"jsm","Osprey",3,"Porites sp.",10,"Porites"
2016,"jsm","Osprey",3,"soft",10,"soft"
2016,"md","Osprey",4,"Porites sp.",5,"Porites"
2016,"md","Osprey",4,"Psammocora digitata",35,"Psammocora"
2016,"md","Osprey",5,"Pocillopora damicornis",5,"Pocillopora"
2016,"md","Osprey",5,"Porites sp.",25,"Porites"
2016,"md","Osprey",5,"soft",5,"soft"
2016,"md","Osprey",6,"Pocillopora damicornis",10,"Pocillopora"
2016,"md","Osprey",6,"soft",5,"soft"
2016,"md","Osprey",6,"soft",10,"soft"
2016,"md","Osprey",6,"soft",15,"soft"
2016,"jsm","Resort",1,"Porites rus",40,"Porites"
2016,"jsm","Resort",1,"Porites rus",10,"Porites"
2016,"jsm","Resort",1,"Porites rus",15,"Porites"
2016,"jsm","Resort",1,"Echinopora lamellosa",5,"Echinopora"
2016,"jsm","Resort",1,"Dipsastraea vietnamensis",15,"Dipsastraea"
2016,"jsm","Resort",1,"Porites sp.",20,"Porites"
2016,"jsm","Resort",1,"Porites sp.",15,"Porites"
2016,"jsm","Resort",1,"Porites sp.",15,"Porites"
2016,"jsm","Resort",1,"Porites sp.",10,"Porites"
2016,"jsm","Resort",1,"Porites sp.",20,"Porites"
2016,"jsm","Resort",1,"Porites sp.",10,"Porites"
2016,"jsm","Resort",1,"Porites sp.",20,"Porites"
2016,"jsm","Resort",1,"Porites sp.",10,"Porites"
2016,"jsm","Resort",1,"Porites sp.",10,"Porites"
2016,"jsm","Resort",1,"Porites sp.",10,"Porites"
2016,"jsm","Resort",1,"Galaxea fascicularis",10,"Galaxea"
2016,"jsm","Resort",1,"soft",5,"soft"
2016,"jsm","Resort",1,"soft",5,"soft"
2016,"jsm","Resort",1,"soft",15,"soft"
2016,"jsm","Resort",1,"soft",20,"soft"
2016,"jsm","Resort",1,"soft",15,"soft"
2016,"jsm","Resort",1,"soft",20,"soft"
2016,"jsm","Resort",1,"soft",35,"soft"
2016,"jsm","Resort",1,"soft",10,"soft"
2016,"jsm","Resort",2,"Porites rus",55,"Porites"
2016,"jsm","Resort",2,"Acropora tenuis",20,"Acropora"
2016,"jsm","Resort",2,"Porites sp.",15,"Porites"
2016,"jsm","Resort",2,"Porites sp.",10,"Porites"
2016,"jsm","Resort",2,"Porites sp.",20,"Porites"
2016,"jsm","Resort",2,"Porites sp.",20,"Porites"
2016,"jsm","Resort",2,"Porites sp.",100,"Porites"
2016,"jsm","Resort",2,"soft",15,"soft"
2016,"jsm","Resort",2,"soft",10,"soft"
2016,"jsm","Resort",2,"soft",15,"soft"
2016,"jsm","Resort",2,"soft",20,"soft"
2016,"jsm","Resort",2,"soft",40,"soft"
2016,"jsm","Resort",2,"soft",20,"soft"
2016,"jsm","Resort",2,"soft",30,"soft"
2016,"jsm","Resort",2,"soft",10,"soft"
2016,"jsm","Resort",2,"soft",10,"soft"
2016,"jsm","Resort",2,"soft",10,"soft"
2016,"jsm","Resort",2,"soft",5,"soft"
2016,"jsm","Resort",2,"soft",20,"soft"
2016,"jsm","Resort",2,"soft",10,"soft"
2016,"jsm","Resort",2,"soft",10,"soft"
2016,"jsm","Resort",2,"soft",65,"soft"
2016,"jsm","Resort",3,"Montipora peltiformis",10,"Montipora"
2016,"jsm","Resort",3,"Acropora selago",10,"Acropora"
2016,"jsm","Resort",3,"Platygyra lamellina",5,"Platygyra"
2016,"jsm","Resort",3,"Porites sp.",100,"Porites"
2016,"jsm","Resort",3,"Porites sp.",20,"Porites"
2016,"jsm","Resort",3,"Porites sp.",5,"Porites"
2016,"jsm","Resort",3,"Porites sp.",20,"Porites"
2016,"jsm","Resort",3,"Porites sp.",5,"Porites"
2016,"jsm","Resort",3,"Porites sp.",80,"Porites"
2016,"jsm","Resort",3,"soft",15,"soft"
2016,"jsm","Resort",3,"soft",10,"soft"
2016,"jsm","Resort",3,"soft",5,"soft"
2016,"jsm","Resort",3,"soft",5,"soft"
2016,"jsm","Resort",3,"soft",10,"soft"
2016,"jsm","Resort",3,"soft",20,"soft"
2016,"jsm","Resort",3,"soft",40,"soft"
2016,"jsm","Resort",3,"soft",60,"soft"
2016,"jsm","Resort",3,"soft",40,"soft"
2016,"jsm","Resort",3,"soft",50,"soft"
2016,"jsm","Resort",3,"soft",35,"soft"
2016,"jsm","Resort",3,"soft",10,"soft"
2016,"md","Resort",4,"Porites sp.",50,"Porites"
2016,"md","Resort",4,"Goniopora tenuidens",10,"Goniopora"
2016,"md","Resort",4,"Porites rus",10,"Porites"
2016,"md","Resort",4,"soft",20,"soft"
2016,"md","Resort",4,"soft",30,"soft"
2016,"md","Resort",4,"soft",50,"soft"
2016,"md","Resort",4,"soft",50,"soft"
2016,"md","Resort",4,"soft",30,"soft"
2016,"md","Resort",4,"soft",45,"soft"
2016,"md","Resort",4,"soft",50,"soft"
2016,"md","Resort",4,"soft",25,"soft"
2016,"md","Resort",4,"soft",25,"soft"
2016,"md","Resort",4,"soft",60,"soft"
2016,"md","Resort",5,"Dipsastraea pallida",5,"Dipsastraea"
2016,"md","Resort",5,"Porites sp.",80,"Porites"
2016,"md","Resort",5,"Porites sp.",10,"Porites"
2016,"md","Resort",5,"soft",210,"soft"
2016,"md","Resort",5,"soft",20,"soft"
2016,"md","Resort",5,"soft",40,"soft"
2016,"md","Resort",5,"soft",25,"soft"
2016,"md","Resort",5,"soft",10,"soft"
2016,"md","Resort",5,"soft",20,"soft"
2016,"md","Resort",5,"soft",30,"soft"
2016,"md","Resort",5,"soft",40,"soft"
2016,"md","Resort",6,"Favites complanata",5,"Favites"
2016,"md","Resort",6,"Porites sp.",15,"Porites"
2016,"md","Resort",6,"Porites sp.",15,"Porites"
2016,"md","Resort",6,"Porites sp.",25,"Porites"
2016,"md","Resort",6,"Porites sp.",10,"Porites"
2016,"md","Resort",6,"soft",10,"soft"
2016,"md","Resort",6,"soft",80,"soft"
2016,"md","Resort",6,"soft",10,"soft"
2016,"md","Resort",6,"soft",10,"soft"
2016,"md","Resort",6,"soft",25,"soft"
2016,"jsm","Trimodal",1,"Favites halicora",5,"Favites"
2016,"jsm","Trimodal",2,"Pocillopora damicornis",5,"Pocillopora"
2016,"jsm","Trimodal",2,"soft",5,"soft"
2016,"jsm","Trimodal",2,"soft",15,"soft"
2016,"jsm","Trimodal",3,"Goniastrea retiformis",5,"Goniastrea"
2016,"jsm","Trimodal",3,"Goniastrea edwardsi",10,"Goniastrea"
2016,"jsm","Trimodal",3,"Favites colemani",10,"Favites"
2016,"jsm","Trimodal",3,"Favites valenciennesi",5,"Favites"
2016,"jsm","Trimodal",3,"Favites valenciennesi",5,"Favites"
2016,"jsm","Trimodal",3,"Porites sp.",5,"Porites"
2016,"jsm","Trimodal",3,"Porites sp.",10,"Porites"
2016,"jsm","Trimodal",3,"Cyphastrea microphthalma",5,"Cyphastrea"
2016,"jsm","Trimodal",4,"Pocillopora damicornis",5,"Pocillopora"
2016,"jsm","Trimodal",4,"Lobophyllia recta",5,"Lobophyllia"
2016,"jsm","Trimodal",4,"Goniastrea edwardsi",5,"Goniastrea"
2016,"jsm","Trimodal",4,"Goniastrea edwardsi",5,"Goniastrea"
2016,"jsm","Trimodal",4,"Acanthastrea echinata",5,"Acanthastrea"
2016,"jsm","Trimodal",4,"Psammocora profundacella",5,"Psammocora"
2016,"jsm","Trimodal",4,"soft",5,"soft"
2016,"jsm","Trimodal",5,"Favites pentagona",10,"Favites"
2016,"jsm","Trimodal",5,"Astreopora listeri",5,"Astreopora"
2016,"jsm","Trimodal",5,"Porites sp.",10,"Porites"
2016,"jsm","Trimodal",5,"soft",10,"soft"
2016,"jsm","Trimodal",5,"soft",5,"soft"
2016,"jsm","Trimodal",5,"soft",15,"soft"
2016,"jsm","Trimodal",6,"Acropora sp.",5,"Acropora"
2016,"jsm","Trimodal",6,"Pocillopora eydouxi",20,"Pocillopora"
2016,"jsm","Trimodal",6,"Pocillopora damicornis",5,"Pocillopora"
2016,"jsm","Trimodal",6,"Porites sp.",5,"Porites"
2016,"jsm","Trimodal",7,"Favites abdita",5,"Favites"
2016,"jsm","Trimodal",7,"Favites pentagona",5,"Favites"
2016,"jsm","Trimodal",7,"soft",10,"soft"
2016,"md","Turtle Beach",1,"Montipora hispida",260,"Montipora"
2016,"md","Turtle Beach",1,"Montipora hispida",120,"Montipora"
2016,"md","Turtle Beach",1,"Favites complanata",30,"Favites"
2016,"md","Turtle Beach",2,"Montipora hispida",100,"Montipora"
2016,"md","Turtle Beach",2,"Montipora hispida",30,"Montipora"
2016,"md","Turtle Beach",2,"Montipora hispida",40,"Montipora"
2016,"md","Turtle Beach",2,"Montipora hispida",55,"Montipora"
2016,"md","Turtle Beach",2,"Montipora hispida",25,"Montipora"
2016,"md","Turtle Beach",2,"Montipora grisea",10,"Montipora"
2016,"md","Turtle Beach",2,"Montipora grisea",20,"Montipora"
2016,"md","Turtle Beach",2,"Montipora tuberculosa",20,"Montipora"
2016,"md","Turtle Beach",2,"Pocillopora damicornis",20,"Pocillopora"
2016,"md","Turtle Beach",2,"Pocillopora damicornis",25,"Pocillopora"
2016,"md","Turtle Beach",2,"Coeloseris mayeri",10,"Coeloseris"
2016,"md","Turtle Beach",2,"Coeloseris mayeri",5,"Coeloseris"
2016,"md","Turtle Beach",2,"Coeloseris mayeri",5,"Coeloseris"
2016,"md","Turtle Beach",2,"Coeloseris mayeri",5,"Coeloseris"
2016,"md","Turtle Beach",2,"Leptastrea pruinosa",15,"Leptastrea"
2016,"md","Turtle Beach",3,"Montipora grisea",10,"Montipora"
2016,"md","Turtle Beach",3,"Montipora grisea",40,"Montipora"
2016,"md","Turtle Beach",3,"Montipora grisea",45,"Montipora"
2016,"md","Turtle Beach",3,"Montipora hispida",330,"Montipora"
2016,"md","Turtle Beach",3,"Favites complanata",5,"Favites"
2016,"md","Turtle Beach",3,"Porites sp.",10,"Porites"
2016,"md","Turtle Beach",3,"Coeloseris mayeri",20,"Coeloseris"
2016,"md","Turtle Beach",3,"Cyphastrea microphthalma",5,"Cyphastrea"
2016,"md","Turtle Beach",4,"Montipora venosa",10,"Montipora"
2016,"md","Turtle Beach",4,"Porites sp.",5,"Porites"
2016,"md","Turtle Beach",4,"Porites sp.",20,"Porites"
2016,"md","Turtle Beach",4,"Coeloseris mayeri",25,"Coeloseris"
2016,"md","Turtle Beach",4,"Coeloseris mayeri",20,"Coeloseris"
2016,"md","Turtle Beach",4,"Merulina ampliata",5,"Merulina"
2016,"md","Turtle Beach",4,"soft",30,"soft"
2016,"md","Turtle Beach",4,"soft",20,"soft"
2016,"md","Turtle Beach",4,"soft",25,"soft"
2016,"md","Turtle Beach",4,"soft",35,"soft"
2016,"md","Turtle Beach",4,"soft",20,"soft"
2016,"md","Turtle Beach",4,"soft",35,"soft"
2016,"md","Turtle Beach",4,"soft",15,"soft"
2016,"md","Turtle Beach",5,"Montipora grisea",25,"Montipora"
2016,"md","Turtle Beach",5,"Montipora grisea",10,"Montipora"
2016,"md","Turtle Beach",5,"Montipora grisea",45,"Montipora"
2016,"md","Turtle Beach",5,"Montipora hispida",20,"Montipora"
2016,"md","Turtle Beach",5,"Montipora hispida",20,"Montipora"
2016,"md","Turtle Beach",5,"Montipora hispida",30,"Montipora"
2016,"md","Turtle Beach",5,"Montipora hispida",5,"Montipora"
2016,"md","Turtle Beach",5,"Dipsastraea lizardensis",45,"Dipsastraea"
2016,"md","Turtle Beach",5,"Pavona venosa",50,"Pavona"
2016,"md","Turtle Beach",5,"Pavona venosa",10,"Pavona"
2016,"md","Turtle Beach",5,"Coeloseris mayeri",5,"Coeloseris"
2016,"md","Turtle Beach",6,"Montipora hispida",10,"Montipora"
2016,"md","Turtle Beach",6,"Montipora hispida",5,"Montipora"
2016,"md","Turtle Beach",6,"Montipora hispida",10,"Montipora"
2016,"md","Turtle Beach",6,"Montipora grisea",20,"Montipora"
2016,"md","Turtle Beach",6,"Pocillopora damicornis",10,"Pocillopora"
2016,"md","Turtle Beach",6,"Platygyra sinensis",10,"Platygyra"
2016,"md","Turtle Beach",6,"Porites sp.",10,"Porites"
2016,"md","Turtle Beach",6,"Pavona venosa",15,"Pavona"
2016,"md","Turtle Beach",6,"Pavona venosa",30,"Pavona"
2016,"md","Turtle Beach",6,"Leptoria phrygia",10,"Leptoria"
2016,"md","Turtle Beach",6,"Coeloseris mayeri",5,"Coeloseris"
2016,"md","Turtle Beach",6,"Coeloseris mayeri",20,"Coeloseris"
2016,"md","Turtle Beach",6,"Coeloseris mayeri",20,"Coeloseris"
2016,"md","Turtle Beach",6,"Coeloseris mayeri",20,"Coeloseris"
2016,"md","Turtle Beach",6,"Coeloseris mayeri",10,"Coeloseris"
2016,"md","Turtle Beach",6,"Coeloseris mayeri",20,"Coeloseris"
2016,"jsm","Vickies",1,"Porites sp.",15,"Porites"
2016,"jsm","Vickies",1,"Porites sp.",15,"Porites"
2016,"jsm","Vickies",1,"soft",10,"soft"
2016,"jsm","Vickies",1,"soft",20,"soft"
2016,"jsm","Vickies",1,"soft",10,"soft"
2016,"jsm","Vickies",1,"soft",35,"soft"
2016,"jsm","Vickies",2,"Pocillopora damicornis",15,"Pocillopora"
2016,"jsm","Vickies",2,"Lobophyllia radians",15,"Lobophyllia"
2016,"jsm","Vickies",2,"Porites sp.",10,"Porites"
2016,"jsm","Vickies",2,"soft",10,"soft"
2016,"jsm","Vickies",2,"soft",5,"soft"
2016,"jsm","Vickies",2,"soft",10,"soft"
2016,"jsm","Vickies",3,"soft",25,"soft"
2016,"jsm","Vickies",3,"Galaxea fascicularis",20,"Galaxea"
2016,"jsm","Vickies",3,"Galaxea fascicularis",10,"Galaxea"
2016,"jsm","Vickies",3,"Goniastrea pectinata",15,"Goniastrea"
2016,"jsm","Vickies",3,"Leptastrea transversa",10,"Leptastrea"
2016,"jsm","Vickies",3,"Turbinaria stellulata",10,"Turbinaria"
2016,"jsm","Vickies",3,"Leptoria phrygia",10,"Leptoria"
2016,"jsm","Vickies",3,"Porites sp.",5,"Porites"
2016,"jsm","Vickies",3,"Porites sp.",10,"Porites"
2016,"jsm","Vickies",3,"Porites sp.",15,"Porites"
2016,"jsm","Vickies",3,"soft",15,"soft"
2016,"jsm","Vickies",3,"soft",5,"soft"
2016,"jsm","Vickies",3,"soft",5,"soft"
2016,"jsm","Vickies",3,"soft",5,"soft"
2016,"jsm","Vickies",3,"soft",5,"soft"
2016,"jsm","Vickies",3,"soft",20,"soft"
2016,"jsm","Vickies",3,"soft",15,"soft"
2016,"jsm","Vickies",3,"soft",15,"soft"
2016,"jsm","Vickies",3,"soft",5,"soft"
2016,"jsm","Vickies",3,"soft",10,"soft"
2016,"md","Vickies",4,"Acropora florida",10,"Acropora"
2016,"md","Vickies",4,"Favites complanata",15,"Favites"
2016,"md","Vickies",4,"Porites sp.",15,"Porites"
2016,"md","Vickies",4,"Porites sp.",10,"Porites"
2016,"md","Vickies",4,"Porites sp.",10,"Porites"
2016,"md","Vickies",4,"Galaxea fascicularis",10,"Galaxea"
2016,"md","Vickies",4,"soft",15,"soft"
2016,"md","Vickies",4,"soft",15,"soft"
2016,"md","Vickies",4,"soft",20,"soft"
2016,"md","Vickies",4,"soft",5,"soft"
2016,"md","Vickies",4,"soft",20,"soft"
2016,"md","Vickies",5,"Montipora tuberculosa",15,"Montipora"
2016,"md","Vickies",5,"Diploastrea heliopora",25,"Diploastrea"
2016,"md","Vickies",5,"Porites sp.",20,"Porites"
2016,"md","Vickies",5,"Porites sp.",15,"Porites"
2016,"md","Vickies",5,"Porites sp.",10,"Porites"
2016,"md","Vickies",5,"Astreopora myriophthalma",10,"Astreopora"
2016,"md","Vickies",5,"soft",30,"soft"
2016,"md","Vickies",5,"soft",10,"soft"
2016,"md","Vickies",5,"soft",15,"soft"
2016,"md","Vickies",5,"soft",5,"soft"
2016,"md","Vickies",5,"soft",10,"soft"
2016,"md","Vickies",6,"Montipora crassituberculata",25,"Montipora"
2016,"md","Vickies",6,"Coeloseris mayeri",10,"Coeloseris"
2016,"md","Vickies",6,"Galaxea fascicularis",5,"Galaxea"
2016,"md","Vickies",6,"soft",30,"soft"
2016,"md","Vickies",6,"soft",30,"soft"
2016,"md","Vickies",6,"soft",5,"soft"
2016,"md","Vickies",6,"soft",20,"soft"
2016,"md","Vickies",6,"soft",60,"soft"
2016,"md","Vickies",6,"soft",25,"soft"
2016,"jsm","Washing Machine",1,"Favites complanata",10,"Favites"
2016,"jsm","Washing Machine",1,"Porites sp.",10,"Porites"
2016,"jsm","Washing Machine",2,"Montipora efflorescens",10,"Montipora"
2016,"jsm","Washing Machine",2,"Montipora millepora",10,"Montipora"
2016,"jsm","Washing Machine",2,"Montipora mollis",5,"Montipora"
2016,"jsm","Washing Machine",2,"Montipora millepora",10,"Montipora"
2016,"jsm","Washing Machine",2,"Lobophyllia recta",10,"Lobophyllia"
2016,"jsm","Washing Machine",2,"Goniastrea retiformis",10,"Goniastrea"
2016,"jsm","Washing Machine",2,"Cyphastrea serailia",10,"Cyphastrea"
2016,"jsm","Washing Machine",2,"Porites sp.",5,"Porites"
2016,"jsm","Washing Machine",2,"Porites sp.",10,"Porites"
2016,"jsm","Washing Machine",2,"Porites sp.",10,"Porites"
2016,"jsm","Washing Machine",2,"Porites sp.",5,"Porites"
2016,"jsm","Washing Machine",2,"Porites sp.",5,"Porites"
2016,"jsm","Washing Machine",3,"Pocillopora damicornis",15,"Pocillopora"
2016,"jsm","Washing Machine",3,"Lobophyllia recta",5,"Lobophyllia"
2016,"jsm","Washing Machine",3,"Goniastrea retiformis",15,"Goniastrea"
2016,"jsm","Washing Machine",3,"Platygyra lamellina",25,"Platygyra"
2016,"jsm","Washing Machine",3,"Goniastrea retiformis",15,"Goniastrea"
2016,"jsm","Washing Machine",3,"Goniastrea retiformis",10,"Goniastrea"
2016,"jsm","Washing Machine",3,"Goniastrea retiformis",5,"Goniastrea"
2016,"jsm","Washing Machine",3,"Porites sp.",10,"Porites"
2016,"jsm","Washing Machine",3,"Porites sp.",10,"Porites"
2016,"jsm","Washing Machine",3,"Porites sp.",5,"Porites"
2016,"md","Washing Machine",4,"Platygyra daedalea",5,"Platygyra"
2016,"md","Washing Machine",4,"Porites sp.",5,"Porites"
2016,"md","Washing Machine",5,"Pocillopora verrucosa",25,"Pocillopora"
2016,"md","Washing Machine",5,"Goniastrea edwardsi",5,"Goniastrea"
2016,"md","Washing Machine",5,"Goniastrea retiformis",5,"Goniastrea"
2016,"md","Washing Machine",5,"Porites sp.",5,"Porites"
2016,"md","Washing Machine",5,"Porites sp.",5,"Porites"
2016,"md","Washing Machine",6,"Goniastrea retiformis",5,"Goniastrea"
2016,"md","Washing Machine",6,"Goniastrea retiformis",10,"Goniastrea"
2016,"md","Washing Machine",6,"Porites sp.",5,"Porites"
2016,"md","Washing Machine",6,"Porites sp.",5,"Porites"
2017,"ahb","North of Paradise",1,"Pocillopora meandrina",12,"Pocillopora"
2017,"ahb","North of Paradise",2,"Porites lutea",6,"Porites"
2017,"ahb","North of Paradise",2,"Pocillopora meandrina",26,"Pocillopora"
2017,"ahb","North of Paradise",3,"Pocillopora meandrina",21,"Pocillopora"
2017,"ahb","North of Paradise",3,"Platygyra pini",3,"Platygyra"
2017,"ahb","North of Paradise",3,"Dipsastraea truncata",7,"Dipsastraea"
2017,"ahb","North of Paradise",3,"Favites halicora",5,"Favites"
2017,"ahb","North of Paradise",3,"Hydnophora microconos",3,"Hydnophora"
2017,"ahb","North of Paradise",4,"Montipora efflorescens",19,"Montipora"
2017,"ahb","North of Paradise",4,"Montipora efflorescens",16,"Montipora"
2017,"ahb","North of Paradise",4,"Dipsastraea pallida",2,"Dipsastraea"
